,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
219,19,simple,local,c-command,1,b,female,none,none,daughters,girls,considered,themselves,The daughters that the girls liked considered themselves . <eos>,The daughters that the girls liked considered themselves .,the daughters that the girls liked considered ***mask*** .,6.226807357393062
220,19,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,considered,themselves,The boy that the sons liked considered themselves . <eos>,The boy that the sons liked considered themselves .,the boy that the sons liked considered ***mask*** .,11.09486322543479
221,19,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,considered,themselves,The son that the boys liked considered themselves . <eos>,The son that the boys liked considered themselves .,the son that the boys liked considered ***mask*** .,11.57206457363852
222,19,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,considered,themselves,The girl that the daughters liked considered themselves . <eos>,The girl that the daughters liked considered themselves .,the girl that the daughters liked considered ***mask*** .,11.395892488014585
223,19,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,considered,themselves,The daughter that the girls liked considered themselves . <eos>,The daughter that the girls liked considered themselves .,the daughter that the girls liked considered ***mask*** .,12.018081324299017
224,19,simple,local,c-command,1,a,male,rc_subj,number,boys,son,considered,themselves,The boys that the son liked considered themselves . <eos>,The boys that the son liked considered themselves .,the boys that the son liked considered ***mask*** .,5.107437080429498
225,19,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,considered,themselves,The sons that the boy liked considered themselves . <eos>,The sons that the boy liked considered themselves .,the sons that the boy liked considered ***mask*** .,5.885671607714334
226,19,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,considered,themselves,The girls that the daughter liked considered themselves . <eos>,The girls that the daughter liked considered themselves .,the girls that the daughter liked considered ***mask*** .,6.0209749679591535
227,19,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,considered,themselves,The daughters that the girl liked considered themselves . <eos>,The daughters that the girl liked considered themselves .,the daughters that the girl liked considered ***mask*** .,6.540347009771523
228,20,simple,local,c-command,1,a,male,none,none,boys,sons,identified,themselves,The boys that the sons liked identified themselves . <eos>,The boys that the sons liked identified themselves .,the boys that the sons liked identified ***mask*** .,1.020162369670377
229,20,simple,local,c-command,1,b,male,none,none,sons,boys,identified,themselves,The sons that the boys liked identified themselves . <eos>,The sons that the boys liked identified themselves .,the sons that the boys liked identified ***mask*** .,1.1386052179962538
230,20,simple,local,c-command,1,a,female,none,none,girls,daughters,identified,themselves,The girls that the daughters liked identified themselves . <eos>,The girls that the daughters liked identified themselves .,the girls that the daughters liked identified ***mask*** .,1.0818619442145914
231,20,simple,local,c-command,1,b,female,none,none,daughters,girls,identified,themselves,The daughters that the girls liked identified themselves . <eos>,The daughters that the girls liked identified themselves .,the daughters that the girls liked identified ***mask*** .,1.0673939650494793
232,20,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,identified,themselves,The boy that the sons liked identified themselves . <eos>,The boy that the sons liked identified themselves .,the boy that the sons liked identified ***mask*** .,5.597941159463711
233,20,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,identified,themselves,The son that the boys liked identified themselves . <eos>,The son that the boys liked identified themselves .,the son that the boys liked identified ***mask*** .,5.229158697263329
234,20,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,identified,themselves,The girl that the daughters liked identified themselves . <eos>,The girl that the daughters liked identified themselves .,the girl that the daughters liked identified ***mask*** .,4.627972569903982
235,20,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,identified,themselves,The daughter that the girls liked identified themselves . <eos>,The daughter that the girls liked identified themselves .,the daughter that the girls liked identified ***mask*** .,3.552929389191814
236,20,simple,local,c-command,1,a,male,rc_subj,number,boys,son,identified,themselves,The boys that the son liked identified themselves . <eos>,The boys that the son liked identified themselves .,the boys that the son liked identified ***mask*** .,1.6924370080134652
237,20,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,identified,themselves,The sons that the boy liked identified themselves . <eos>,The sons that the boy liked identified themselves .,the sons that the boy liked identified ***mask*** .,2.079357927510296
238,20,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,identified,themselves,The girls that the daughter liked identified themselves . <eos>,The girls that the daughter liked identified themselves .,the girls that the daughter liked identified ***mask*** .,1.7664675033658224
239,20,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,identified,themselves,The daughters that the girl liked identified themselves . <eos>,The daughters that the girl liked identified themselves .,the daughters that the girl liked identified ***mask*** .,1.2793218471296433
240,21,simple,local,c-command,1,a,male,none,none,boys,sons,made,themselves,The boys that the sons liked made themselves . <eos>,The boys that the sons liked made themselves .,the boys that the sons liked made ***mask*** .,10.719515083398585
241,21,simple,local,c-command,1,b,male,none,none,sons,boys,made,themselves,The sons that the boys liked made themselves . <eos>,The sons that the boys liked made themselves .,the sons that the boys liked made ***mask*** .,10.922128617151534
242,21,simple,local,c-command,1,a,female,none,none,girls,daughters,made,themselves,The girls that the daughters liked made themselves . <eos>,The girls that the daughters liked made themselves .,the girls that the daughters liked made ***mask*** .,10.57452949578838
243,21,simple,local,c-command,1,b,female,none,none,daughters,girls,made,themselves,The daughters that the girls liked made themselves . <eos>,The daughters that the girls liked made themselves .,the daughters that the girls liked made ***mask*** .,11.468126228796075
244,21,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,made,themselves,The boy that the sons liked made themselves . <eos>,The boy that the sons liked made themselves .,the boy that the sons liked made ***mask*** .,13.490881874510821
245,21,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,made,themselves,The son that the boys liked made themselves . <eos>,The son that the boys liked made themselves .,the son that the boys liked made ***mask*** .,14.306752448920248
246,21,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,made,themselves,The girl that the daughters liked made themselves . <eos>,The girl that the daughters liked made themselves .,the girl that the daughters liked made ***mask*** .,12.798782277216112
247,21,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,made,themselves,The daughter that the girls liked made themselves . <eos>,The daughter that the girls liked made themselves .,the daughter that the girls liked made ***mask*** .,13.653652783124665
248,21,simple,local,c-command,1,a,male,rc_subj,number,boys,son,made,themselves,The boys that the son liked made themselves . <eos>,The boys that the son liked made themselves .,the boys that the son liked made ***mask*** .,11.587380021438529
249,21,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,made,themselves,The sons that the boy liked made themselves . <eos>,The sons that the boy liked made themselves .,the sons that the boy liked made ***mask*** .,11.038397873201225
250,21,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,made,themselves,The girls that the daughter liked made themselves . <eos>,The girls that the daughter liked made themselves .,the girls that the daughter liked made ***mask*** .,11.387428874005574
251,21,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,made,themselves,The daughters that the girl liked made themselves . <eos>,The daughters that the girl liked made themselves .,the daughters that the girl liked made ***mask*** .,11.451465092771684
252,22,simple,local,c-command,1,a,male,none,none,boys,sons,found,themselves,The boys that the sons liked found themselves . <eos>,The boys that the sons liked found themselves .,the boys that the sons liked found ***mask*** .,4.036355632065522
253,22,simple,local,c-command,1,b,male,none,none,sons,boys,found,themselves,The sons that the boys liked found themselves . <eos>,The sons that the boys liked found themselves .,the sons that the boys liked found ***mask*** .,4.073635408926915
254,22,simple,local,c-command,1,a,female,none,none,girls,daughters,found,themselves,The girls that the daughters liked found themselves . <eos>,The girls that the daughters liked found themselves .,the girls that the daughters liked found ***mask*** .,4.035966961311803
255,22,simple,local,c-command,1,b,female,none,none,daughters,girls,found,themselves,The daughters that the girls liked found themselves . <eos>,The daughters that the girls liked found themselves .,the daughters that the girls liked found ***mask*** .,4.046998964739104
256,22,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,found,themselves,The boy that the sons liked found themselves . <eos>,The boy that the sons liked found themselves .,the boy that the sons liked found ***mask*** .,10.465897586007959
257,22,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,found,themselves,The son that the boys liked found themselves . <eos>,The son that the boys liked found themselves .,the son that the boys liked found ***mask*** .,9.752960552376571
258,22,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,found,themselves,The girl that the daughters liked found themselves . <eos>,The girl that the daughters liked found themselves .,the girl that the daughters liked found ***mask*** .,9.279332700731102
259,22,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,found,themselves,The daughter that the girls liked found themselves . <eos>,The daughter that the girls liked found themselves .,the daughter that the girls liked found ***mask*** .,8.788227087514858
260,22,simple,local,c-command,1,a,male,rc_subj,number,boys,son,found,themselves,The boys that the son liked found themselves . <eos>,The boys that the son liked found themselves .,the boys that the son liked found ***mask*** .,4.696058058659588
261,22,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,found,themselves,The sons that the boy liked found themselves . <eos>,The sons that the boy liked found themselves .,the sons that the boy liked found ***mask*** .,4.907592380242028
262,22,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,found,themselves,The girls that the daughter liked found themselves . <eos>,The girls that the daughter liked found themselves .,the girls that the daughter liked found ***mask*** .,5.23738630925781
263,22,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,found,themselves,The daughters that the girl liked found themselves . <eos>,The daughters that the girl liked found themselves .,the daughters that the girl liked found ***mask*** .,4.5517733935421925
264,23,simple,local,c-command,1,a,male,none,none,boys,sons,distinguished,themselves,The boys that the sons liked distinguished themselves . <eos>,The boys that the sons liked distinguished themselves .,the boys that the sons liked distinguished ***mask*** .,0.2710514945008503
265,23,simple,local,c-command,1,b,male,none,none,sons,boys,distinguished,themselves,The sons that the boys liked distinguished themselves . <eos>,The sons that the boys liked distinguished themselves .,the sons that the boys liked distinguished ***mask*** .,0.8348387483828579
266,23,simple,local,c-command,1,a,female,none,none,girls,daughters,distinguished,themselves,The girls that the daughters liked distinguished themselves . <eos>,The girls that the daughters liked distinguished themselves .,the girls that the daughters liked distinguished ***mask*** .,0.5503687068849792
267,23,simple,local,c-command,1,b,female,none,none,daughters,girls,distinguished,themselves,The daughters that the girls liked distinguished themselves . <eos>,The daughters that the girls liked distinguished themselves .,the daughters that the girls liked distinguished ***mask*** .,1.4430665963392024
268,23,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,distinguished,themselves,The boy that the sons liked distinguished themselves . <eos>,The boy that the sons liked distinguished themselves .,the boy that the sons liked distinguished ***mask*** .,4.267422122982467
269,23,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,distinguished,themselves,The son that the boys liked distinguished themselves . <eos>,The son that the boys liked distinguished themselves .,the son that the boys liked distinguished ***mask*** .,6.248324477137606
270,23,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,distinguished,themselves,The girl that the daughters liked distinguished themselves . <eos>,The girl that the daughters liked distinguished themselves .,the girl that the daughters liked distinguished ***mask*** .,3.772101925908452
271,23,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,distinguished,themselves,The daughter that the girls liked distinguished themselves . <eos>,The daughter that the girls liked distinguished themselves .,the daughter that the girls liked distinguished ***mask*** .,6.931604984853226
272,23,simple,local,c-command,1,a,male,rc_subj,number,boys,son,distinguished,themselves,The boys that the son liked distinguished themselves . <eos>,The boys that the son liked distinguished themselves .,the boys that the son liked distinguished ***mask*** .,1.47059160874642
273,23,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,distinguished,themselves,The sons that the boy liked distinguished themselves . <eos>,The sons that the boy liked distinguished themselves .,the sons that the boy liked distinguished ***mask*** .,1.3273269163730723
274,23,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,distinguished,themselves,The girls that the daughter liked distinguished themselves . <eos>,The girls that the daughter liked distinguished themselves .,the girls that the daughter liked distinguished ***mask*** .,1.1631104752228738
275,23,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,distinguished,themselves,The daughters that the girl liked distinguished themselves . <eos>,The daughters that the girl liked distinguished themselves .,the daughters that the girl liked distinguished ***mask*** .,2.3167079663750534
276,24,simple,local,c-command,1,a,male,none,none,boys,sons,taught,themselves,The boys that the sons liked taught themselves . <eos>,The boys that the sons liked taught themselves .,the boys that the sons liked taught ***mask*** .,5.718015938627091
277,24,simple,local,c-command,1,b,male,none,none,sons,boys,taught,themselves,The sons that the boys liked taught themselves . <eos>,The sons that the boys liked taught themselves .,the sons that the boys liked taught ***mask*** .,5.738469592206686
278,24,simple,local,c-command,1,a,female,none,none,girls,daughters,taught,themselves,The girls that the daughters liked taught themselves . <eos>,The girls that the daughters liked taught themselves .,the girls that the daughters liked taught ***mask*** .,5.398941534593479
279,24,simple,local,c-command,1,b,female,none,none,daughters,girls,taught,themselves,The daughters that the girls liked taught themselves . <eos>,The daughters that the girls liked taught themselves .,the daughters that the girls liked taught ***mask*** .,5.921411508247897
280,24,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,taught,themselves,The boy that the sons liked taught themselves . <eos>,The boy that the sons liked taught themselves .,the boy that the sons liked taught ***mask*** .,10.8883257495455
281,24,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,taught,themselves,The son that the boys liked taught themselves . <eos>,The son that the boys liked taught themselves .,the son that the boys liked taught ***mask*** .,9.297164252376867
282,24,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,taught,themselves,The girl that the daughters liked taught themselves . <eos>,The girl that the daughters liked taught themselves .,the girl that the daughters liked taught ***mask*** .,10.868242085177812
283,24,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,taught,themselves,The daughter that the girls liked taught themselves . <eos>,The daughter that the girls liked taught themselves .,the daughter that the girls liked taught ***mask*** .,9.33037571528764
284,24,simple,local,c-command,1,a,male,rc_subj,number,boys,son,taught,themselves,The boys that the son liked taught themselves . <eos>,The boys that the son liked taught themselves .,the boys that the son liked taught ***mask*** .,10.82557226522778
285,24,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,taught,themselves,The sons that the boy liked taught themselves . <eos>,The sons that the boy liked taught themselves .,the sons that the boy liked taught ***mask*** .,10.926725789527024
286,24,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,taught,themselves,The girls that the daughter liked taught themselves . <eos>,The girls that the daughter liked taught themselves .,the girls that the daughter liked taught ***mask*** .,11.16931875025979
287,24,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,taught,themselves,The daughters that the girl liked taught themselves . <eos>,The daughters that the girl liked taught themselves .,the daughters that the girl liked taught ***mask*** .,9.810319442547817
288,25,simple,local,c-command,1,a,male,none,none,boys,sons,killed,themselves,The boys that the sons liked killed themselves . <eos>,The boys that the sons liked killed themselves .,the boys that the sons liked killed ***mask*** .,4.22411016002886
289,25,simple,local,c-command,1,b,male,none,none,sons,boys,killed,themselves,The sons that the boys liked killed themselves . <eos>,The sons that the boys liked killed themselves .,the sons that the boys liked killed ***mask*** .,4.305202063734638
290,25,simple,local,c-command,1,a,female,none,none,girls,daughters,killed,themselves,The girls that the daughters liked killed themselves . <eos>,The girls that the daughters liked killed themselves .,the girls that the daughters liked killed ***mask*** .,4.305000202541268
291,25,simple,local,c-command,1,b,female,none,none,daughters,girls,killed,themselves,The daughters that the girls liked killed themselves . <eos>,The daughters that the girls liked killed themselves .,the daughters that the girls liked killed ***mask*** .,5.578441575415981
292,25,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,killed,themselves,The boy that the sons liked killed themselves . <eos>,The boy that the sons liked killed themselves .,the boy that the sons liked killed ***mask*** .,9.877790655914113
293,25,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,killed,themselves,The son that the boys liked killed themselves . <eos>,The son that the boys liked killed themselves .,the son that the boys liked killed ***mask*** .,9.409628821191268
294,25,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,killed,themselves,The girl that the daughters liked killed themselves . <eos>,The girl that the daughters liked killed themselves .,the girl that the daughters liked killed ***mask*** .,8.983399285736093
295,25,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,killed,themselves,The daughter that the girls liked killed themselves . <eos>,The daughter that the girls liked killed themselves .,the daughter that the girls liked killed ***mask*** .,8.88789541198564
296,25,simple,local,c-command,1,a,male,rc_subj,number,boys,son,killed,themselves,The boys that the son liked killed themselves . <eos>,The boys that the son liked killed themselves .,the boys that the son liked killed ***mask*** .,4.787341243331307
297,25,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,killed,themselves,The sons that the boy liked killed themselves . <eos>,The sons that the boy liked killed themselves .,the sons that the boy liked killed ***mask*** .,4.881808540721142
298,25,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,killed,themselves,The girls that the daughter liked killed themselves . <eos>,The girls that the daughter liked killed themselves .,the girls that the daughter liked killed ***mask*** .,5.25069613843166
299,25,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,killed,themselves,The daughters that the girl liked killed themselves . <eos>,The daughters that the girl liked killed themselves .,the daughters that the girl liked killed ***mask*** .,6.499645088471401
300,26,simple,local,c-command,1,a,male,none,none,boys,sons,called,themselves,The boys that the sons liked called themselves . <eos>,The boys that the sons liked called themselves .,the boys that the sons liked called ***mask*** .,4.25701445084449
301,26,simple,local,c-command,1,b,male,none,none,sons,boys,called,themselves,The sons that the boys liked called themselves . <eos>,The sons that the boys liked called themselves .,the sons that the boys liked called ***mask*** .,4.520818116873749
302,26,simple,local,c-command,1,a,female,none,none,girls,daughters,called,themselves,The girls that the daughters liked called themselves . <eos>,The girls that the daughters liked called themselves .,the girls that the daughters liked called ***mask*** .,4.64909938522255
303,26,simple,local,c-command,1,b,female,none,none,daughters,girls,called,themselves,The daughters that the girls liked called themselves . <eos>,The daughters that the girls liked called themselves .,the daughters that the girls liked called ***mask*** .,5.425980070887913
304,26,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,called,themselves,The boy that the sons liked called themselves . <eos>,The boy that the sons liked called themselves .,the boy that the sons liked called ***mask*** .,14.751857578560598
305,26,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,called,themselves,The son that the boys liked called themselves . <eos>,The son that the boys liked called themselves .,the son that the boys liked called ***mask*** .,15.358721393439687
306,26,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,called,themselves,The girl that the daughters liked called themselves . <eos>,The girl that the daughters liked called themselves .,the girl that the daughters liked called ***mask*** .,14.90214564506602
307,26,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,called,themselves,The daughter that the girls liked called themselves . <eos>,The daughter that the girls liked called themselves .,the daughter that the girls liked called ***mask*** .,15.654747724162691
308,26,simple,local,c-command,1,a,male,rc_subj,number,boys,son,called,themselves,The boys that the son liked called themselves . <eos>,The boys that the son liked called themselves .,the boys that the son liked called ***mask*** .,4.405354993047316
309,26,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,called,themselves,The sons that the boy liked called themselves . <eos>,The sons that the boy liked called themselves .,the sons that the boy liked called ***mask*** .,4.792735243604084
310,26,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,called,themselves,The girls that the daughter liked called themselves . <eos>,The girls that the daughter liked called themselves .,the girls that the daughter liked called ***mask*** .,5.332016293599828
311,26,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,called,themselves,The daughters that the girl liked called themselves . <eos>,The daughters that the girl liked called themselves .,the daughters that the girl liked called ***mask*** .,5.194175552287328
312,27,simple,local,c-command,1,a,male,none,none,boys,sons,dedicated,themselves,The boys that the sons liked dedicated themselves . <eos>,The boys that the sons liked dedicated themselves .,the boys that the sons liked dedicated ***mask*** .,7.686212409772172
313,27,simple,local,c-command,1,b,male,none,none,sons,boys,dedicated,themselves,The sons that the boys liked dedicated themselves . <eos>,The sons that the boys liked dedicated themselves .,the sons that the boys liked dedicated ***mask*** .,8.990314020183147
314,27,simple,local,c-command,1,a,female,none,none,girls,daughters,dedicated,themselves,The girls that the daughters liked dedicated themselves . <eos>,The girls that the daughters liked dedicated themselves .,the girls that the daughters liked dedicated ***mask*** .,3.4742714340209737
315,27,simple,local,c-command,1,b,female,none,none,daughters,girls,dedicated,themselves,The daughters that the girls liked dedicated themselves . <eos>,The daughters that the girls liked dedicated themselves .,the daughters that the girls liked dedicated ***mask*** .,6.9472535283907915
316,27,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,dedicated,themselves,The boy that the sons liked dedicated themselves . <eos>,The boy that the sons liked dedicated themselves .,the boy that the sons liked dedicated ***mask*** .,16.255861945154983
317,27,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,dedicated,themselves,The son that the boys liked dedicated themselves . <eos>,The son that the boys liked dedicated themselves .,the son that the boys liked dedicated ***mask*** .,15.081309608536507
318,27,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,dedicated,themselves,The girl that the daughters liked dedicated themselves . <eos>,The girl that the daughters liked dedicated themselves .,the girl that the daughters liked dedicated ***mask*** .,11.688823498399733
319,27,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,dedicated,themselves,The daughter that the girls liked dedicated themselves . <eos>,The daughter that the girls liked dedicated themselves .,the daughter that the girls liked dedicated ***mask*** .,15.14121544109589
320,27,simple,local,c-command,1,a,male,rc_subj,number,boys,son,dedicated,themselves,The boys that the son liked dedicated themselves . <eos>,The boys that the son liked dedicated themselves .,the boys that the son liked dedicated ***mask*** .,10.527842175470258
321,27,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,dedicated,themselves,The sons that the boy liked dedicated themselves . <eos>,The sons that the boy liked dedicated themselves .,the sons that the boy liked dedicated ***mask*** .,11.92550537980139
322,27,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,dedicated,themselves,The girls that the daughter liked dedicated themselves . <eos>,The girls that the daughter liked dedicated themselves .,the girls that the daughter liked dedicated ***mask*** .,7.873376338499028
323,27,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,dedicated,themselves,The daughters that the girl liked dedicated themselves . <eos>,The daughters that the girl liked dedicated themselves .,the daughters that the girl liked dedicated ***mask*** .,7.892826673217222
324,28,simple,local,c-command,1,a,male,none,none,boys,sons,declared,themselves,The boys that the sons liked declared themselves . <eos>,The boys that the sons liked declared themselves .,the boys that the sons liked declared ***mask*** .,3.0848146551076225
325,28,simple,local,c-command,1,b,male,none,none,sons,boys,declared,themselves,The sons that the boys liked declared themselves . <eos>,The sons that the boys liked declared themselves .,the sons that the boys liked declared ***mask*** .,3.121470057137604
326,28,simple,local,c-command,1,a,female,none,none,girls,daughters,declared,themselves,The girls that the daughters liked declared themselves . <eos>,The girls that the daughters liked declared themselves .,the girls that the daughters liked declared ***mask*** .,2.308348797913693
327,28,simple,local,c-command,1,b,female,none,none,daughters,girls,declared,themselves,The daughters that the girls liked declared themselves . <eos>,The daughters that the girls liked declared themselves .,the daughters that the girls liked declared ***mask*** .,2.820480682436051
328,28,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,declared,themselves,The boy that the sons liked declared themselves . <eos>,The boy that the sons liked declared themselves .,the boy that the sons liked declared ***mask*** .,8.615707123783293
329,28,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,declared,themselves,The son that the boys liked declared themselves . <eos>,The son that the boys liked declared themselves .,the son that the boys liked declared ***mask*** .,9.123309670213583
330,28,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,declared,themselves,The girl that the daughters liked declared themselves . <eos>,The girl that the daughters liked declared themselves .,the girl that the daughters liked declared ***mask*** .,8.251407271778039
331,28,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,declared,themselves,The daughter that the girls liked declared themselves . <eos>,The daughter that the girls liked declared themselves .,the daughter that the girls liked declared ***mask*** .,8.957642925592095
332,28,simple,local,c-command,1,a,male,rc_subj,number,boys,son,declared,themselves,The boys that the son liked declared themselves . <eos>,The boys that the son liked declared themselves .,the boys that the son liked declared ***mask*** .,2.7068216641557807
333,28,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,declared,themselves,The sons that the boy liked declared themselves . <eos>,The sons that the boy liked declared themselves .,the sons that the boy liked declared ***mask*** .,2.8802345171954737
334,28,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,declared,themselves,The girls that the daughter liked declared themselves . <eos>,The girls that the daughter liked declared themselves .,the girls that the daughter liked declared ***mask*** .,2.383334726254685
335,28,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,declared,themselves,The daughters that the girl liked declared themselves . <eos>,The daughters that the girl liked declared themselves .,the daughters that the girl liked declared ***mask*** .,2.656358828825581
336,29,simple,local,c-command,1,a,male,none,none,boys,sons,proved,themselves,The boys that the sons liked proved themselves . <eos>,The boys that the sons liked proved themselves .,the boys that the sons liked proved ***mask*** .,5.736075084917806
337,29,simple,local,c-command,1,b,male,none,none,sons,boys,proved,themselves,The sons that the boys liked proved themselves . <eos>,The sons that the boys liked proved themselves .,the sons that the boys liked proved ***mask*** .,6.2663693549853745
338,29,simple,local,c-command,1,a,female,none,none,girls,daughters,proved,themselves,The girls that the daughters liked proved themselves . <eos>,The girls that the daughters liked proved themselves .,the girls that the daughters liked proved ***mask*** .,6.12068028546988
339,29,simple,local,c-command,1,b,female,none,none,daughters,girls,proved,themselves,The daughters that the girls liked proved themselves . <eos>,The daughters that the girls liked proved themselves .,the daughters that the girls liked proved ***mask*** .,7.011491954286222
340,29,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,proved,themselves,The boy that the sons liked proved themselves . <eos>,The boy that the sons liked proved themselves .,the boy that the sons liked proved ***mask*** .,10.131675631247102
341,29,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,proved,themselves,The son that the boys liked proved themselves . <eos>,The son that the boys liked proved themselves .,the son that the boys liked proved ***mask*** .,10.709108461704083
342,29,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,proved,themselves,The girl that the daughters liked proved themselves . <eos>,The girl that the daughters liked proved themselves .,the girl that the daughters liked proved ***mask*** .,10.468567254239126
343,29,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,proved,themselves,The daughter that the girls liked proved themselves . <eos>,The daughter that the girls liked proved themselves .,the daughter that the girls liked proved ***mask*** .,11.045294799494233
344,29,simple,local,c-command,1,a,male,rc_subj,number,boys,son,proved,themselves,The boys that the son liked proved themselves . <eos>,The boys that the son liked proved themselves .,the boys that the son liked proved ***mask*** .,6.614318064405596
345,29,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,proved,themselves,The sons that the boy liked proved themselves . <eos>,The sons that the boy liked proved themselves .,the sons that the boy liked proved ***mask*** .,6.90580856416888
346,29,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,proved,themselves,The girls that the daughter liked proved themselves . <eos>,The girls that the daughter liked proved themselves .,the girls that the daughter liked proved ***mask*** .,7.202683909221891
347,29,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,proved,themselves,The daughters that the girl liked proved themselves . <eos>,The daughters that the girl liked proved themselves .,the daughters that the girl liked proved ***mask*** .,7.5021909124321065
348,30,simple,local,c-command,1,a,male,none,none,boys,sons,shot,themselves,The boys that the sons liked shot themselves . <eos>,The boys that the sons liked shot themselves .,the boys that the sons liked shot ***mask*** .,6.6576763840817295
349,30,simple,local,c-command,1,b,male,none,none,sons,boys,shot,themselves,The sons that the boys liked shot themselves . <eos>,The sons that the boys liked shot themselves .,the sons that the boys liked shot ***mask*** .,6.538121424731036
350,30,simple,local,c-command,1,a,female,none,none,girls,daughters,shot,themselves,The girls that the daughters liked shot themselves . <eos>,The girls that the daughters liked shot themselves .,the girls that the daughters liked shot ***mask*** .,5.655843361360738
351,30,simple,local,c-command,1,b,female,none,none,daughters,girls,shot,themselves,The daughters that the girls liked shot themselves . <eos>,The daughters that the girls liked shot themselves .,the daughters that the girls liked shot ***mask*** .,6.39316242747862
